,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
1928,Donald Trump,All polls,10/26/2018,7/2/2018,7/6/2018,Ipsos,B+,1661.0,a,0.1519921,0.0,42.6,53.4,43.058,52.13159,,T,http://polling.reuters.com/#poll/CP3_2/,52815,83464,7/10/2018,09:39:46 26 Oct 2018,736881.0
1929,Donald Trump,All polls,10/26/2018,7/1/2018,7/8/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,41.0,56.0,42.03185,54.224630000000005,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52799,83441,7/9/2018,09:39:46 26 Oct 2018,736883.0
1930,Donald Trump,All polls,10/26/2018,7/3/2018,7/7/2018,Ipsos,B+,1601.0,a,0.1475,0.0,40.5,55.8,40.958,54.53159,,T,http://polling.reuters.com/#poll/CP3_2/,52814,83463,7/10/2018,09:39:46 26 Oct 2018,736882.0
1931,Donald Trump,All polls,10/26/2018,7/4/2018,7/8/2018,Ipsos,B+,1606.0,a,0.14865499999999998,0.0,38.9,57.4,39.35801,56.13159,,T,http://polling.reuters.com/#poll/CP3_2/,52813,83462,7/10/2018,09:39:46 26 Oct 2018,736883.0
1932,Donald Trump,All polls,10/26/2018,7/5/2018,7/6/2018,YouGov,B,1000.0,a,0.17287070000000002,0.0,40.0,53.0,40.98506,55.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nbv5u7gy1m/tabs_Trump_Tweets_20180705.pdf,52794,83434,7/8/2018,09:39:46 26 Oct 2018,736881.0
1933,Donald Trump,All polls,10/26/2018,7/4/2018,7/8/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.08649889999999999,0.0,47.0,52.0,41.67122,52.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52798,83440,7/9/2018,09:39:46 26 Oct 2018,736883.0
1934,Donald Trump,All polls,10/26/2018,7/6/2018,7/7/2018,Emerson College,B+,900.0,rv,1.448066,0.0,43.0,50.0,42.38446,51.29766,,,https://www.emerson.edu/sites/default/files/Files/Academics/ecp-national-july2018-PR.pdf,52797,83439,7/9/2018,09:39:46 26 Oct 2018,736882.0
1935,Donald Trump,All polls,10/26/2018,7/5/2018,7/9/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.25666839999999996,0.0,47.0,51.0,41.67122,51.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52803,83447,7/10/2018,09:39:46 26 Oct 2018,736884.0
1936,Donald Trump,All polls,10/26/2018,7/5/2018,7/8/2018,Global Strategy Group/GBA Strategies,,1000.0,rv,1.035026,0.0,43.0,56.0,43.728229999999996,54.01705,,,https://navigatorresearch.org/wp-content/uploads/2018/07/Navigator-SCOTUS-Survey-Topline-Results.pdf,52824,83484,7/11/2018,09:39:46 26 Oct 2018,736883.0
1937,Donald Trump,All polls,10/26/2018,7/5/2018,7/9/2018,Ipsos,B+,1577.0,a,0.146345,0.0,38.7,57.4,39.158,56.13159,,T,http://polling.reuters.com/#poll/CP3_2/,52812,83461,7/10/2018,09:39:46 26 Oct 2018,736884.0
1938,Donald Trump,All polls,10/26/2018,7/7/2018,7/9/2018,YouGov,B,1000.0,a,0.17028020000000002,0.0,41.0,50.0,41.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uwoc45wjwq/tabs_Trump_Tweets_20180707.pdf,52796,83437,7/9/2018,09:39:46 26 Oct 2018,736884.0
1939,Donald Trump,All polls,10/26/2018,7/6/2018,7/10/2018,Morning Consult,B-,1999.0,rv,0.735607,0.0,46.0,49.0,42.96395,51.15502,,,https://www.politico.com/f/?id=00000164-8655-d844-adf5-c755af120000,52818,83475,7/11/2018,09:39:46 26 Oct 2018,736885.0
1940,Donald Trump,All polls,10/26/2018,7/5/2018,7/11/2018,SurveyMonkey,D-,13972.0,a,0.215858,0.0,45.0,53.0,42.68448,51.73281,,,https://www.surveymonkey.com/curiosity/trump-approval-poll/,52826,83486,7/12/2018,09:39:46 26 Oct 2018,736886.0
1941,Donald Trump,All polls,10/26/2018,7/6/2018,7/10/2018,Ipsos,B+,1549.0,a,0.143586,0.0,38.7,57.1,39.158,55.83158,,T,http://polling.reuters.com/#poll/CP3_2/,52831,83493,7/13/2018,09:39:46 26 Oct 2018,736885.0
1942,Donald Trump,All polls,10/26/2018,7/8/2018,7/10/2018,YouGov,B,1500.0,a,0.25229229999999997,0.0,39.0,49.0,39.98506,51.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/j4bk4qaafk/econTabReport.pdf,52819,83476,7/11/2018,09:39:46 26 Oct 2018,736885.0
1943,Donald Trump,All polls,10/26/2018,7/8/2018,7/9/2018,YouGov,B,1000.0,a,0.16819479999999998,0.0,41.0,47.0,41.98506,49.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p7zuqzf8i4/tabs_Trump_Tweets_20180708.pdf,52811,83455,7/10/2018,09:39:46 26 Oct 2018,736884.0
1944,Donald Trump,All polls,10/26/2018,7/7/2018,7/11/2018,Ipsos,B+,1502.0,a,0.1386056,0.0,38.0,57.4,38.458,56.13159,,T,http://polling.reuters.com/#poll/CP3_2/,52830,83492,7/13/2018,09:39:46 26 Oct 2018,736886.0
1945,Donald Trump,All polls,10/26/2018,7/8/2018,7/10/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1411259,0.0,47.0,51.0,41.67122,51.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52821,83480,7/11/2018,09:39:46 26 Oct 2018,736885.0
1946,Donald Trump,All polls,10/26/2018,7/9/2018,7/11/2018,Fox News,A,1007.0,rv,1.8125349999999998,0.0,46.0,51.0,44.1885,51.89617,,,https://www.scribd.com/document/383743616/Fox-July-2018-National-Topline-July-12-Release#fullscreen&from_embed,52827,83488,7/12/2018,09:39:46 26 Oct 2018,736886.0
1947,Donald Trump,All polls,10/26/2018,7/9/2018,7/11/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1410366,0.0,46.0,52.0,40.67122,52.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52825,83485,7/12/2018,09:39:46 26 Oct 2018,736886.0
1948,Donald Trump,All polls,10/26/2018,7/8/2018,7/12/2018,Ipsos,B+,1507.0,a,0.13818370000000002,0.0,38.2,56.7,38.658,55.43159,,T,http://polling.reuters.com/#poll/CP3_2/,52829,83491,7/13/2018,09:39:46 26 Oct 2018,736887.0
1949,Donald Trump,All polls,10/26/2018,7/9/2018,7/13/2018,Ipsos,B+,1553.0,a,0.14124489999999998,0.0,39.7,55.0,40.158,53.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,53360,84447,7/17/2018,09:39:46 26 Oct 2018,736888.0
1950,Donald Trump,All polls,10/26/2018,7/10/2018,7/12/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.14066710000000002,0.0,46.0,53.0,40.67122,53.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52828,83490,7/13/2018,09:39:46 26 Oct 2018,736887.0
1951,Donald Trump,All polls,10/26/2018,7/10/2018,7/11/2018,YouGov,B,1000.0,a,0.1669556,0.0,40.0,51.0,40.98506,53.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/yji3z7nwmv/tabs_Trump_Tweets_20180710.pdf,52832,83503,7/14/2018,09:39:46 26 Oct 2018,736886.0
1952,Donald Trump,All polls,10/26/2018,7/10/2018,7/14/2018,Ipsos,B+,1618.0,a,0.1457359,0.0,39.0,55.0,39.458,53.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,53359,84446,7/17/2018,09:39:46 26 Oct 2018,736889.0
1953,Donald Trump,All polls,10/26/2018,7/9/2018,7/15/2018,SurveyMonkey,D-,5314.0,a,0.06675419999999999,0.0,46.0,53.0,43.68448,51.73281,,,http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsSurveyMonkeyNationalSecurityPollToplinesandMethodology.pdf,53361,84448,7/18/2018,09:39:46 26 Oct 2018,736890.0
1954,Donald Trump,All polls,10/26/2018,7/11/2018,7/12/2018,YouGov,B,1000.0,a,0.16544979999999998,0.0,38.0,53.0,38.98506,55.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jtz6nq0i1e/tabs_Trump_Tweets_20180711.pdf,52833,83505,7/14/2018,09:39:46 26 Oct 2018,736887.0
1955,Donald Trump,All polls,10/26/2018,7/9/2018,7/15/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,43.0,52.0,44.03185,50.22463,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52836,83510,7/16/2018,09:39:46 26 Oct 2018,736890.0
1956,Donald Trump,All polls,10/26/2018,7/11/2018,7/15/2018,Ipsos,B+,1536.0,a,0.1369986,0.0,38.8,55.1,39.258,53.83158,,T,http://polling.reuters.com/#poll/CP3_2/,53358,84445,7/17/2018,09:39:46 26 Oct 2018,736890.0
1957,Donald Trump,All polls,10/26/2018,7/11/2018,7/15/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0828038,0.0,45.0,54.0,39.67122,54.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52835,83509,7/16/2018,09:39:46 26 Oct 2018,736890.0
1958,Donald Trump,All polls,10/26/2018,7/12/2018,7/13/2018,YouGov,B,1000.0,a,0.1630605,0.0,43.0,51.0,43.98506,53.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g420g6fnqc/tabs_Trump_Tweets_20180712.pdf,52834,83507,7/14/2018,09:39:46 26 Oct 2018,736888.0
1959,Donald Trump,All polls,10/26/2018,7/13/2018,7/14/2018,YouGov,B,1000.0,a,0.15989520000000002,0.0,40.0,51.0,40.98506,53.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x2diat4bcx/tabs_Trump_Tweets_20180713.pdf,52837,83511,7/16/2018,09:39:46 26 Oct 2018,736889.0
1960,Donald Trump,All polls,10/26/2018,7/12/2018,7/16/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2457206,0.0,46.0,53.0,40.67122,53.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52842,83517,7/17/2018,09:39:46 26 Oct 2018,736891.0
1961,Donald Trump,All polls,10/26/2018,7/12/2018,7/16/2018,Ipsos,B+,2274.0,a,0.2008572,0.0,39.5,54.3,39.958,53.03159,,T,http://polling.reuters.com/#poll/CP3_2/,53357,84444,7/17/2018,09:39:46 26 Oct 2018,736891.0
1962,Donald Trump,All polls,10/26/2018,7/13/2018,7/14/2018,Morning Consult,B-,1991.0,rv,0.7192878,0.0,44.0,52.0,40.96395,54.15501999999999,,,https://www.politico.com/f/?id=00000164-a96d-d20a-a96f-bdffb3750001,53362,84449,7/18/2018,09:39:46 26 Oct 2018,736889.0
1963,Donald Trump,All polls,10/26/2018,7/14/2018,7/15/2018,YouGov,B,1000.0,a,0.1569742,0.0,42.0,50.0,42.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/941mc2kmm9/tabs_Trump_Tweets_20180714.pdf,52838,83512,7/16/2018,09:39:46 26 Oct 2018,736890.0
1964,Donald Trump,All polls,10/26/2018,7/13/2018,7/17/2018,Ipsos,B+,2851.0,a,0.2498783,0.0,40.2,54.0,40.658,52.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,53389,84489,7/20/2018,09:39:46 26 Oct 2018,736892.0
1965,Donald Trump,All polls,10/26/2018,7/12/2018,7/18/2018,SurveyMonkey,D-,10522.0,a,0.1092323,0.0,44.0,54.0,41.68448,52.73281,,,https://drive.google.com/file/d/1eVK7UHzspMcTicgv1V6jq3QG4kJe-6ep/view,53384,84475,7/19/2018,09:39:46 26 Oct 2018,736893.0
1966,Donald Trump,All polls,10/26/2018,7/14/2018,7/18/2018,Ipsos,B+,2877.0,a,0.2511971,0.0,40.7,53.6,41.158,52.331579999999995,,T,http://polling.reuters.com/#poll/CP3_2/,53388,84488,7/20/2018,09:39:46 26 Oct 2018,736893.0
1967,Donald Trump,All polls,10/26/2018,7/15/2018,7/17/2018,YouGov,B,1500.0,a,0.231296,0.0,39.0,50.0,39.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7hxorevceh/econTabReport.pdf,53366,84454,7/18/2018,09:39:46 26 Oct 2018,736892.0
1968,Donald Trump,All polls,10/26/2018,7/15/2018,7/16/2018,YouGov,B,1000.0,a,0.1541973,0.0,43.0,49.0,43.98506,51.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/q1zv7xhl65/tabs_Trump_Tweets_20180715.pdf,52840,83514,7/17/2018,09:39:46 26 Oct 2018,736891.0
1969,Donald Trump,All polls,10/26/2018,7/15/2018,7/17/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1361536,0.0,44.0,54.0,38.67122,54.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,53363,84451,7/18/2018,09:39:46 26 Oct 2018,736892.0
1970,Donald Trump,All polls,10/26/2018,7/15/2018,7/18/2018,NBC News/Wall Street Journal,A-,900.0,rv,1.484638,0.0,45.0,52.0,44.27756,52.61168000000001,,,https://www.nbcnews.com/politics/first-read/nbc-wsj-poll-public-gives-trump-thumbs-down-russia-thumbs-n893266?cid=par-twitter-feed_20180722,53393,84499,7/22/2018,09:39:46 26 Oct 2018,736893.0
1971,Donald Trump,All polls,10/26/2018,7/15/2018,7/19/2018,Ipsos,B+,2970.0,a,0.2593954,0.0,41.1,53.1,41.558,51.831579999999995,,T,http://polling.reuters.com/#poll/CP3_2/,53387,84487,7/20/2018,09:39:46 26 Oct 2018,736894.0
1972,Donald Trump,All polls,10/26/2018,7/16/2018,7/18/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13654470000000002,0.0,45.0,54.0,39.67122,54.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,53383,84474,7/19/2018,09:39:46 26 Oct 2018,736893.0
1973,Donald Trump,All polls,10/26/2018,7/16/2018,7/18/2018,YouGov,B,1000.0,a,0.15355660000000002,0.0,42.0,49.0,42.98506,51.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ry9lu5qmpm/tabs_Trump_Tweets_20180716.pdf,53385,84477,7/19/2018,09:39:46 26 Oct 2018,736893.0
1974,Donald Trump,All polls,10/26/2018,7/17/2018,7/19/2018,YouGov,B,1000.0,a,0.15302979999999997,0.0,38.0,52.0,38.98506,54.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k3y3gw5cd4/tabs_Trump_Tweets_20180717.pdf,53390,84493,7/21/2018,09:39:46 26 Oct 2018,736894.0
1975,Donald Trump,All polls,10/26/2018,7/17/2018,7/19/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1366856,0.0,44.0,55.0,38.67122,55.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,53386,84480,7/20/2018,09:39:46 26 Oct 2018,736894.0
1976,Donald Trump,All polls,10/26/2018,7/16/2018,7/20/2018,Ipsos,B+,3042.0,a,0.26687740000000004,0.0,40.8,53.1,41.258,51.831579999999995,,T,http://polling.reuters.com/#poll/CP3_2/,53412,84534,7/24/2018,09:39:46 26 Oct 2018,736895.0
1977,Donald Trump,All polls,10/26/2018,7/16/2018,7/22/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,42.0,54.0,43.03185,52.22463,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53395,84502,7/23/2018,09:39:46 26 Oct 2018,736897.0
1978,Donald Trump,All polls,10/26/2018,7/17/2018,7/21/2018,Ipsos,B+,2325.0,a,0.20571230000000001,0.0,41.3,53.0,41.758,51.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,53411,84533,7/24/2018,09:39:46 26 Oct 2018,736896.0
1979,Donald Trump,All polls,10/26/2018,7/18/2018,7/19/2018,YouGov,B,1000.0,a,0.15289029999999998,0.0,42.0,50.0,42.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2ua18qqc66/tabs_Trump_Tweets_20180718.pdf,53391,84495,7/21/2018,09:39:46 26 Oct 2018,736894.0
1980,Donald Trump,All polls,10/26/2018,7/17/2018,7/20/2018,American Research Group,C+,1100.0,a,1.148289,0.0,37.0,57.0,39.0898,54.37186,,,http://americanresearchgroup.com/economy/,53396,84503,7/23/2018,09:39:46 26 Oct 2018,736895.0
1981,Donald Trump,All polls,10/26/2018,7/18/2018,7/19/2018,Public Policy Polling,B,514.0,rv,0.889117,0.0,43.0,52.0,42.32967,52.34305,,,http://www.protectourcare.org/wp-content/uploads/2018/07/ACA-Repeal-July-23-Memo-Results-1.pdf,53397,84505,7/23/2018,09:39:46 26 Oct 2018,736894.0
1982,Donald Trump,All polls,10/26/2018,7/19/2018,7/20/2018,SurveyMonkey,D-,52211.0,a,0.4463125,0.0,45.0,53.0,42.68448,51.73281,,,https://www.axios.com/voter-subgroups-2018-midterm-presidential-views-f62b9698-7a26-40c9-9c60-e8aeae0b07b2.html,53444,84603,7/30/2018,09:39:46 26 Oct 2018,736895.0
1983,Donald Trump,All polls,10/26/2018,7/18/2018,7/22/2018,Ipsos,B+,1543.0,a,0.1380741,0.0,41.6,52.2,42.058,50.93159,,T,http://polling.reuters.com/#poll/CP3_2/,53410,84532,7/24/2018,09:39:46 26 Oct 2018,736897.0
1984,Donald Trump,All polls,10/26/2018,7/19/2018,7/20/2018,YouGov,B,1000.0,a,0.15200639999999999,0.0,39.0,54.0,39.98506,56.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x00avwmsah/tabs_Trump_Tweets_20180719.pdf,53392,84497,7/21/2018,09:39:46 26 Oct 2018,736895.0
1985,Donald Trump,All polls,10/26/2018,7/18/2018,7/22/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0819513,0.0,46.0,53.0,40.67122,53.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,53394,84501,7/23/2018,09:39:46 26 Oct 2018,736897.0
1986,Donald Trump,All polls,10/26/2018,7/17/2018,7/22/2018,Kaiser Family Foundation,,1200.0,a,1.6399689999999998,0.0,40.0,55.0,40.722840000000005,53.3086,,,http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-July-2018-Changes-to-the-Affordable-Care-Act-Health-Care-in-the-2018-Midterms-and-the-Supreme-Court,53417,84554,7/25/2018,09:39:46 26 Oct 2018,736897.0
1987,Donald Trump,All polls,10/26/2018,7/19/2018,7/22/2018,Marist College,A,1061.0,a,1.998421,0.0,39.0,51.0,40.05761,52.019009999999994,,,http://maristpoll.marist.edu/wp-content/uploads/2018/07/NPR_PBS-NewsHour_Marist-Poll_Nature-of-the-Sample-and-Tables_Pres.-Trump-Congress-and-the-Midterm-Elections_July-2018_181807241056.pdf#page=3,53415,84550,7/25/2018,09:39:46 26 Oct 2018,736897.0
1988,Donald Trump,All polls,10/26/2018,7/18/2018,7/23/2018,Quinnipiac University,A-,1177.0,rv,1.727956,0.0,38.0,58.0,39.72704,56.528909999999996,,,https://poll.qu.edu/national/release-detail?ReleaseID=2557,53404,84515,7/24/2018,09:39:46 26 Oct 2018,736898.0
1989,Donald Trump,All polls,10/26/2018,7/19/2018,7/23/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.24427359999999998,0.0,46.0,53.0,40.67122,53.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,53403,84514,7/24/2018,09:39:46 26 Oct 2018,736898.0
1990,Donald Trump,All polls,10/26/2018,7/20/2018,7/21/2018,YouGov,B,1000.0,a,0.1508805,0.0,42.0,50.0,42.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nymoi1vnuu/tabs_Trump_Tweets_20180720.pdf,53398,84506,7/23/2018,09:39:46 26 Oct 2018,736896.0
1991,Donald Trump,All polls,10/26/2018,7/19/2018,7/23/2018,Ipsos,B+,1560.0,a,0.1412023,0.0,40.4,53.1,40.85801,51.831579999999995,,T,http://polling.reuters.com/#poll/CP3_2/,53409,84531,7/24/2018,09:39:46 26 Oct 2018,736898.0
1992,Donald Trump,All polls,10/26/2018,7/19/2018,7/23/2018,Morning Consult,B-,2073.0,a,0.7601675,0.0,43.0,51.0,39.96395,53.15501999999999,,,https://morningconsult.com/wp-content/uploads/2018/07/180736_crosstabs_POLITICO_POL24_DK-1.pdf,53413,84596,7/29/2018,09:39:46 26 Oct 2018,736898.0
1993,Donald Trump,All polls,10/26/2018,7/19/2018,7/25/2018,SurveyMonkey,D-,6196.0,a,0.057311400000000005,0.0,43.0,55.0,40.68448,53.73281,,,https://drive.google.com/file/d/1fZzapjUVsSnOIZUpf6Eo6bo-Ot6a3y7q/view,53425,84566,7/26/2018,09:39:46 26 Oct 2018,736900.0
1994,Donald Trump,All polls,10/26/2018,7/20/2018,7/24/2018,Ipsos,B+,1410.0,a,0.12905250000000001,0.0,41.9,52.7,42.35801,51.43159,,T,http://polling.reuters.com/#poll/CP3_2/,53434,84578,7/27/2018,09:39:46 26 Oct 2018,736899.0
1995,Donald Trump,All polls,10/26/2018,7/21/2018,7/22/2018,YouGov,B,1000.0,a,0.14897570000000002,0.0,40.0,50.0,40.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/crvr84v5eo/tabs_Trump_Tweets_20180721.pdf,53399,84508,7/23/2018,09:39:46 26 Oct 2018,736897.0
1996,Donald Trump,All polls,10/26/2018,7/22/2018,7/23/2018,YouGov,B,1000.0,a,0.14713310000000002,0.0,40.0,51.0,40.98506,53.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xahb9o2bj2/tabs_Trump_Tweets_20180722.pdf,53402,84512,7/23/2018,09:39:46 26 Oct 2018,736898.0
1997,Donald Trump,All polls,10/26/2018,7/22/2018,7/24/2018,YouGov,B,1500.0,a,0.2206996,0.0,41.0,50.0,41.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wa3gpxn761/econTabReport.pdf,53416,84552,7/25/2018,09:39:46 26 Oct 2018,736899.0
1998,Donald Trump,All polls,10/26/2018,7/19/2018,7/26/2018,Greenberg Quinlan Rosner,B-,1003.0,rv,1.2218360000000001,0.0,40.0,56.0,39.27,55.81268000000001,,,http://www.democracycorps.com/attachments/article/1090/Democracy%20Corps%20July%20National%20Poll%20Toplines_7.26.2018.pdf,53531,85880,8/7/2018,09:39:46 26 Oct 2018,736901.0
1999,Donald Trump,All polls,10/26/2018,7/22/2018,7/24/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1351047,0.0,46.0,52.0,40.67122,52.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,53414,84549,7/25/2018,09:39:46 26 Oct 2018,736899.0
2000,Donald Trump,All polls,10/26/2018,7/21/2018,7/25/2018,Ipsos,B+,1430.0,a,0.1322345,0.0,41.9,53.3,42.35801,52.03159,,T,http://polling.reuters.com/#poll/CP3_2/,53433,84577,7/27/2018,09:39:46 26 Oct 2018,736900.0
2001,Donald Trump,All polls,10/26/2018,7/22/2018,7/26/2018,Ipsos,B+,1437.0,a,0.1341398,0.0,42.1,53.2,42.558,51.93159,,T,http://polling.reuters.com/#poll/CP3_2/,53432,84576,7/27/2018,09:39:46 26 Oct 2018,736901.0
2002,Donald Trump,All polls,10/26/2018,7/23/2018,7/25/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1354787,0.0,46.0,53.0,40.67122,53.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,53428,84571,7/27/2018,09:39:46 26 Oct 2018,736900.0
2003,Donald Trump,All polls,10/26/2018,7/23/2018,7/24/2018,Harris Interactive,C+,1001.0,rv,0.49002920000000005,0.0,48.0,52.0,44.2764,51.36305,,,http://thehill.com/hilltv/what-americas-thinking/398796-poll-trump-approval-now-at-48-percent,53422,84563,7/25/2018,09:39:46 26 Oct 2018,736899.0
2004,Donald Trump,All polls,10/26/2018,7/23/2018,7/24/2018,YouGov,B,1000.0,a,0.14680079999999998,0.0,39.0,50.0,39.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zbxoqi3ht5/tabs_Trump_Tweets_20180723.pdf,53424,84565,7/26/2018,09:39:46 26 Oct 2018,736899.0
2005,Donald Trump,All polls,10/26/2018,7/23/2018,7/27/2018,Ipsos,B+,1938.0,a,0.18247939999999999,0.0,42.7,52.5,43.158,51.231590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,53457,84620,7/31/2018,09:39:46 26 Oct 2018,736902.0
2006,Donald Trump,All polls,10/26/2018,7/24/2018,7/26/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.135706,0.0,46.0,52.0,40.67122,52.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,53440,84598,7/30/2018,09:39:46 26 Oct 2018,736901.0
2007,Donald Trump,All polls,10/26/2018,7/24/2018,7/25/2018,Harris Interactive,C+,1323.0,rv,0.6225626,0.0,45.0,55.0,41.2764,54.36305,,,http://harvardharrispoll.com/wp-content/uploads/2018/07/Final_HHP_Jul2018_RegisteredVoters_Topline_Memo.pdf,53438,84593,7/29/2018,09:39:46 26 Oct 2018,736900.0
2008,Donald Trump,All polls,10/26/2018,7/24/2018,7/25/2018,YouGov,B,1000.0,a,0.1469134,0.0,40.0,50.0,40.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/shxdxf47gv/tabs_Trump_Tweets_20180724.pdf,53427,84570,7/26/2018,09:39:46 26 Oct 2018,736900.0
2009,Donald Trump,All polls,10/26/2018,7/24/2018,7/28/2018,Ipsos,B+,1907.0,a,0.18112820000000002,0.0,42.1,52.8,42.558,51.53159,,T,http://polling.reuters.com/#poll/CP3_2/,53456,84619,7/31/2018,09:39:46 26 Oct 2018,736903.0
2010,Donald Trump,All polls,10/26/2018,7/23/2018,7/29/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,40.0,55.0,41.03185,53.224630000000005,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53443,84602,7/30/2018,09:39:46 26 Oct 2018,736904.0
2011,Donald Trump,All polls,10/26/2018,7/25/2018,7/26/2018,YouGov,B,1000.0,a,0.1470312,0.0,44.0,50.0,44.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/08zpvrognx/tabs_Trump_Tweets_20180725.pdf,53435,84588,7/27/2018,09:39:46 26 Oct 2018,736901.0
2012,Donald Trump,All polls,10/26/2018,7/25/2018,7/27/2018,SurveyMonkey,D-,2509.0,a,0.0282421,0.0,43.0,55.0,40.68448,53.73281,,,https://drive.google.com/file/d/1az9_hGU7rskcdElS1eW0oj2c_Z1Z1rw3/view,53458,84631,7/31/2018,09:39:46 26 Oct 2018,736902.0
2013,Donald Trump,All polls,10/26/2018,7/25/2018,7/29/2018,Ipsos,B+,1876.0,a,0.1795761,0.0,42.5,52.5,42.958,51.231590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,53455,84618,7/31/2018,09:39:46 26 Oct 2018,736904.0
